datetime,T_air,RH,I_global,E_mm_h_LAI0.5,r_s_LAI0.5,E_mm_h_LAI1.0,r_s_LAI1.0,E_mm_h_LAI2.0,r_s_LAI2.0,E_mm_h_LAI3.0,r_s_LAI3.0,E_mm_h_LAI4.0,r_s_LAI4.0
2025-03-19 04:50:00,12.6,0.963,0.0,0.0007540225386712814,1472.955012,0.0015080450773425629,1472.955012,0.0030160901546851257,1472.955012,0.004524135232027688,1472.955012,0.0060321803093702515,1472.955012
2025-03-19 04:55:00,12.6,0.964,0.0,0.0007336435511396252,1472.955012,0.0014672871022792505,1472.955012,0.002934574204558501,1472.955012,0.004401861306837751,1472.955012,0.005869148409117002,1472.955012
2025-03-19 05:00:00,12.7,0.962,0.0,0.0007875071881461121,1450.9142729999999,0.0015750143762922242,1450.9142729999999,0.0031500287525844483,1450.9142729999999,0.004725043128876673,1450.9142729999999,0.006300057505168897,1450.9142729999999
2025-03-19 05:05:00,12.7,0.961,0.0,0.0008082310615183782,1450.9142729999999,0.0016164621230367565,1450.9142729999999,0.003232924246073513,1450.9142729999999,0.004849386369110269,1450.9142729999999,0.006465848492147026,1450.9142729999999
2025-03-19 05:10:00,12.7,0.961,0.0,0.0008082310615183782,1450.9142729999999,0.0016164621230367565,1450.9142729999999,0.003232924246073513,1450.9142729999999,0.004849386369110269,1450.9142729999999,0.006465848492147026,1450.9142729999999
2025-03-19 05:15:00,12.7,0.962,0.0,0.0007875071881461121,1450.9142729999999,0.0015750143762922242,1450.9142729999999,0.0031500287525844483,1450.9142729999999,0.004725043128876673,1450.9142729999999,0.006300057505168897,1450.9142729999999
2025-03-19 05:20:00,12.8,0.96,0.0,0.0008429391657341545,1429.1734079999997,0.001685878331468309,1429.1734079999997,0.003371756662936618,1429.1734079999997,0.005057634994404927,1429.1734079999997,0.006743513325873236,1429.1734079999997
2025-03-19 05:25:00,12.7,0.962,0.0,0.0007875071881461121,1450.9142729999999,0.0015750143762922242,1450.9142729999999,0.0031500287525844483,1450.9142729999999,0.004725043128876673,1450.9142729999999,0.006300057505168897,1450.9142729999999
2025-03-19 05:30:00,12.8,0.96,0.0,0.0008429391657341545,1429.1734079999997,0.001685878331468309,1429.1734079999997,0.003371756662936618,1429.1734079999997,0.005057634994404927,1429.1734079999997,0.006743513325873236,1429.1734079999997
2025-03-19 05:35:00,12.8,0.958,0.0,0.0008850861240208621,1429.1734079999997,0.0017701722480417243,1429.1734079999997,0.0035403444960834486,1429.1734079999997,0.0053105167441251724,1429.1734079999997,0.007080688992166897,1429.1734079999997
2025-03-19 05:40:00,12.8,0.959,0.0,0.0008640126448775083,1429.1734079999997,0.0017280252897550166,1429.1734079999997,0.0034560505795100333,1429.1734079999997,0.0051840758692650495,1429.1734079999997,0.006912101159020067,1429.1734079999997
2025-03-19 05:45:00,12.8,0.958,0.0,0.0008850861240208621,1429.1734079999997,0.0017701722480417243,1429.1734079999997,0.0035403444960834486,1429.1734079999997,0.0053105167441251724,1429.1734079999997,0.007080688992166897,1429.1734079999997
